business_id,city,name,review_count,stars,state,price_range,number_of_checkins,category,restaurant
Utx36OxuEfkMwGeHJau3nA,Madison,Lush Fresh Handmade Cosmetics,11,4.5,WI,2,17,,0
Qi3IEVb-L5aTp7EB-btIxA,Madison,Green Life Cafe,5,4,WI,2,9,Food,1
S-3-K1Mn5WuwFUgilQcrdQ,Phoenix,Tea2go,8,5,AZ,1,18,Food,0
ECuEUiTvYfTpZNJ6wYinqw,Las Vegas,Il Fornaio Cucina Italiana Bakery,6,2.5,NV,2,8,Food,0
cLz3ES1hWTvQUn5OUe9NzQ,Las Vegas,AMC Rainbow Promenade 10,55,4,NV,,196,,0
D92nVkYKoXE_ogUKuqHyJg,Las Vegas,Hair and Beauty By Angela Gardner,3,5,NV,,0,,0
j3Yi3MwCouZkbEK19Tp3HA,Henderson,Henderson Mazda,7,2.5,NV,,3,,0
4wuF4j6f6OtE6fbSBjQyyQ,Las Vegas,1source Insurance Group,4,5,NV,,0,,0
TY1G1dUJXeXkCp1WyT4aVw,Las Vegas,VIBE Lash and Wax Studio,15,5,NV,2,8,,0
D62gQoipWZoy_9bP1-U2PA,Phoenix,Baringer Moving Services,3,5,AZ,,0,,0
PyihL90ukd7TXXJNq1efPw,Mesa,Fitness 1,4,4,AZ,,0,,0
LNmpWjyzwvJjNVel42wJpw,Phoenix,Ken's Nails,4,2,AZ,2,0,,0
BBmuHKvcCANbxT1-PPd4MQ,Fitchburg,Oasis Cafe,4,5,WI,2,25,Food,0
ut7685SiY4p9uUIYgGPWFw,Las Vegas,Braces Etc Orthodontics,4,5,NV,,3,,0
MLxPRKvDjqrBG44jHmSesg,Las Vegas,The Joint ...the Chiropractic Place,6,5,NV,,16,,0
3ui-7gn_m4Gx3_eAxZ5jhA,Las Vegas,Valhalla Wellness & Weight Loss Center,3,3.5,NV,,10,,0
2-LbEOgjHoUVmVOLjjiXEQ,Las Vegas,Oasis Spa,3,5,NV,1,0,,0
Z4EevvxmibsG7rbpWVC5LQ,Las Vegas,Real Steemer Carpet Cleaning,3,2.5,NV,,0,,0
BJrf-aBm_LxZUqA1ePJg5w,Charlotte,Irie Vibes Restaurant & Catering,3,4,NC,1,0,,1
O0U8FRtOliP55USwszbF9w,Scottsdale,Ldm Real Estate,3,5,AZ,,0,,0
HwRLuNdaUWTJnZXqtRRHew,Phoenix,Jest 4 Laffs,5,5,AZ,1,0,Nightlife,0
o4eiRz_ch7EzAGxcA8Rrow,Glendale,Magic Feet Reflexology,4,5,AZ,1,4,,0
KN0w1ALEXbL0zSXgal-I0w,Charlotte,Ajbani Moroccan Cuisine,29,4.5,NC,2,36,,1
qxAW2JoXwPmwNoZPtyHf4g,Charlotte,Yoga On Tap,3,5,NC,,0,,0
fNzzFXPvfmWP48WlZhjGxQ,Henderson,HIBS Yoga,13,4.5,NV,,6,,0
2_kuiVd_1Yn6C1bpA2zGXg,Fort Mill,Hampton Inn & Suites Fort Mill,3,4.5,SC,2,0,,0
bv8mLNbeamijOpJXKwz7nA,Scottsdale,Scottsdale School of Fitness,4,5,AZ,,0,,0
rI_EclfOF4FVBT-mlZQxGg,Las Vegas,China One,15,4.5,NV,1,16,Chinese,1
RJ0uCL1YPWyei_UYeWes8w,Phoenix,Dunkin Donuts,7,2,AZ,1,4,Food,0
fSyyauFGkgfRSz9bPNKVRg,Madison,Nani Restaurant,52,3.5,WI,2,57,Chinese,1
tzGbgFCEwpC1fz9ZJrLdiA,Las Vegas,Pinoy Market,3,4.5,NV,2,5,Food,0
o-54n33rguoxnLnWsbow5g,Henderson,Henderson Kia,6,3.5,NV,,4,,0
bAXyDjzd4XCWUhy9lm5k8w,Phoenix,Suite Bella Vita,3,5,AZ,2,0,,0
aAGhrnDgvzVqkL7MSZzufA,Henderson,Wax Hair Removal Bar,6,5,NV,2,6,,0
XkwYjMl919Uwu6h5fQBxww,Mesa,Premier Pools & Spas,4,5,AZ,,0,,0
iif8CdHELnyyBkCn90OLWQ,Las Vegas,The Pizza Kitchen,86,4.5,NV,1,145,Pizza,1
Oi-nVBSgANUP-1wlcRTSVQ,Charlotte,Yelp Elite Event: Sneak Peek Night @ Piedmont Social House,30,4.5,NC,,42,,0
wl0XR_7KEruRAkRK5_ShmA,Henderson,Q Up Nails,10,4.5,NV,2,5,,0
qQ-kVTsjfunvxjYLzUBjhA,Las Vegas,West Coast Tooth Charms,4,5,NV,2,0,,0
wzg_ozHg4Kk6mFJMmFoUtw,Las Vegas,Las Vegas Sewer,3,3.5,NV,,0,,0
2T3IYR2rj99r5yWLNt65UA,Las Vegas,Desert Wind Coffee Roasters,61,5,NV,1,98,Food,0
FJ9VtsT2nzve4O5X5Tp4Ew,Scottsdale,The Lash & Sugar Company,25,5,AZ,2,21,,0
4MKl3RxpPvUnq8LhOKYXRA,Mesa,Starbucks,3,2,AZ,2,39,Food,0
o5PqK0R7IhyU8rlgr6HlrQ,Surprise,WinCo Foods,25,3.5,AZ,1,55,Food,0
ZISBejPjqd0zPnnocwvSUw,Scottsdale,EnerGreen Carpet Cleaning,4,5,AZ,,0,,0
botu_b1CzyfmzeeDAXPPfQ,Las Vegas,Las Vegas Harley-Davidson,4,3,NV,,28,,0
LlRHEycjPLStI1AiqiWbbg,Gilbert,Fat Straw,58,4,AZ,1,375,Food,0
Y3MCSDGVNH3DJoy_avEkaw,Phoenix,Starbucks,4,4,AZ,1,8,Food,1
HFdG4VjyIKA64NtNFWrCQg,Las Vegas,Las Tarascas Michoacanas Mexican Restaurant,40,4.5,NV,2,29,Mexican,1
TfYkRBC1prspL0MH0_4baQ,Henderson,Haggen Food & Pharmacy,4,3,NV,,28,Food,1
DjVbzVZGZpeTeoLR0jC2fQ,Las Vegas,The Fitness Camp,4,5,NV,,0,,0
t-CttEzlCeIeiEh3hTj4xg,Scottsdale,Massage Green Spa,5,4.5,AZ,,0,,0
BctXoLPSg21WMBSrxTaMwA,Gilbert,Elite Nails,3,4.5,AZ,2,3,,0
hAYlBGfUDDqs7PBZGwVlIg,Scottsdale,The Hash Kitchen,144,4.5,AZ,2,201,Breakfast & Brunch,1
WC-pp8AA3vCtcXfcKO8dUQ,Charlotte,North Carolina Brewers Celebration,3,4,NC,2,82,Food,0
kndYokM5WS5xquwh13wq8w,Henderson,Pat On the Back,8,5,NV,1,0,,0
JEsFtzB73Jfo5aaDg_tEsw,Gilbert,Zoyo Neighborhood Yogurt,10,4.5,AZ,2,34,Food,0
hpSj9CyXnWYkwDCOWyvx8Q,Glendale,lululemon athletica Westgate Outlet,4,3.5,AZ,2,17,,0
5A9eYOrO0TL-L7542XsNOg,Goodyear,Sarival Animal Hospital and Grooming,4,5,AZ,,0,,0
CDl5knOoJWT_zz3WN9C9zg,Las Vegas,Orange Realty Group,7,5,NV,,0,,0
qm9nA33uaC8y8thiQA74Ng,Wickenburg,Wickenburg Country Club,6,3.5,AZ,,0,,0
#NAME?,Phoenix,Grooming By Ashley Nicole,8,5,AZ,,0,,
dwfmKBoQ684xifh_RLnD4A,Glendale,Cannon Brazilian Jiu- Jitsu,4,5,AZ,,0,,0
m9p7IG_sg08p0OVdmzYXwA,Gilbert,Tintz by MJ,5,5,AZ,,0,,0
4CjMu9KmzVtMyozwG7q_1A,Las Vegas,TRU YOGA,4,5,NV,,0,,0
Du_oLZ-ImMhkAdIq5dY9Fw,Las Vegas,Crazy Girls,8,4,NV,,9,,0
95pEn0qS0DBEZWwahoU2Ow,Phoenix,Soma Ray Wellness,5,5,AZ,1,0,,0
wDQb8kQfO5JDbkHz2YYghQ,Phoenix,Pure Barre North Scottsdale,6,5,AZ,,5,,0
2osCg0B59ufrXHQk06_Hvw,Henderson,burger factory,14,3.5,NV,1,10,American (New),1
_vhYys-eVxyQh_uuRVN_qg,Gilbert,Coyote Plumbing & Rooter,8,4,AZ,,0,,0
R4tI9ItpBXtxHeyeEMS_8w,Las Vegas,Rolling Fusion,4,4,NV,,0,Food,0
qLnDZtsmLRId2Th0xTWyVA,Tempe,Casa De Smith,3,5,AZ,,5,,0
6VARgpGyZKh0LMmW4fLRag,Las Vegas,Las Enchiladas de Mama,27,5,NV,2,19,Mexican,1
amb0sUg2uX1cd30su6A8gw,Las Vegas,KFC,11,1.5,NV,1,19,Fast Food,1
5a2TGXyTn0Jp-48oWvs_8A,Verona,Hop Haus Brewing Company,5,4,WI,1,16,Food,0
j7Z9tkhkcpwEEjMX0cx19Q,Glendale,Poseidon Water and More with Thrifty Ice Cream,4,4.5,AZ,1,5,Food,0
V-2p4ieDgh1NsnKRgf4NBA,Henderson,Crystal Alley Emporium,16,4.5,NV,2,27,,0
QMrIlYqUuP24SlexLXwJhQ,Charlotte,Honest-1 Auto Care,5,5,NC,,0,,0
UU4CahnlzZisXRyvFqs2XA,Las Vegas,Ship & Anchor Tattoo,9,5,NV,2,0,,0
FJzX7tyXP6Dlo2POut-ZSQ,Las Vegas,Hanabi,117,4.5,NV,2,204,Sushi Bars,1
6ISnEb74FMmvoznxfGptHg,Las Vegas,Bee Creative Ceramics,3,5,NV,1,3,,0
BnP_B2x3vPqwP8Of1yb27A,Scottsdale,Frontgate,8,2.5,AZ,3,5,,0
NCr5X2qpStcLpwBkZo-5AA,Tempe,Portillo's Hot Dogs,360,3.5,AZ,1,1798,Burgers,1
r_6TMdZmmJox_ZPvYlajkQ,Phoenix,Albee Law Firm,3,5,AZ,,0,,0
zfw44ZwJCvaoLSzWp_Q9MQ,Pittsburgh,PAN,46,3.5,PA,2,26,Asian Fusion,1
W2NDg41Dkpfo3bTuA8Bc3Q,Las Vegas,BAZ Las Vegas,16,4.5,NV,,22,,0
w6S-X9kmKapqRiExZKUdxQ,Las Vegas,Red Wine and Brew Las Vegas,3,1,NV,,0,,0
vDITnyNMt501BsHufOSUzw,Las Vegas,Your Handy PRO,24,5,NV,,0,,0
KkbxFgc-BB2uiublpe4gFA,Las Vegas,Hypersonics Weight Management Center Of Las Vegas,4,2,NV,2,0,,0
VS0l9GZSJPcWbqs-AMBtZg,Apache Junction,Montoya's Landscaping LLC,3,5,AZ,,0,,0
LIeCtd16mDnAKrn5oF2fNA,Pittsburgh,Linea Verde Green Market,5,5,PA,1,4,Food,0
jXQgXSwRVdZHPB8Su_BX4g,Scottsdale,The Handyman Next Door,4,4.5,AZ,,0,,0
_9iitTnF-KfpvvzO3jwi3w,North Las Vegas,Lash Vegas LV,9,2.5,NV,2,4,,0
7r3Us_IpImy3QIAz2d--uQ,Las Vegas,Sugar Factory,10,3.5,NV,2,34,Food,0
MWjiw2ksWbpOjL_Wof0PXw,Las Vegas,Real Meal Las Vegas,4,5,NV,,0,,0
ILieCKQG4bD1ItS_Magejw,Las Vegas,Adventure Combat Ops,80,5,NV,,33,,0
omOSPeLhl5Aq0M1jHyC3jg,Las Vegas,PerfectSkinLV,5,5,NV,2,0,,0
L9iQDb_fua_mg3_MO2j9GA,Las Vegas,Jimmy John's,8,2.5,NV,1,8,Sandwiches,1
6O9c725LhVpM6NI7BwoXow,Tempe,The Sleuth Box,12,5,AZ,,9,,0
_M0pbEIDeFQFLoauRnyvOg,Phoenix,Central Taco,9,3,AZ,1,3,Mexican,1
HOOViB11bULFd1JeL0r-kw,Madison,Errund House Cleaning,5,4,WI,,0,,0
_XFQPP_JKD-NA1fV_VJSrw,Scottsdale,True Goddess Hair By Athena,3,5,AZ,2,0,,0
rejIsALImhXEVMwQd-YuXw,Las Vegas,One Kick's Gym,5,5,NV,,5,,0
Iy5u7KRNIIbVP8CdBr9LKg,Gilbert,Popeyes,34,2.5,AZ,1,38,Fast Food,1
LT3wDmX1PODGEeRKt2lAKw,Phoenix,The Counter,3,2.5,AZ,,3,Burgers,1
pa2DHolheFraT5IkkkaoOA,Scottsdale,The Aurit Center For Divorce Mediation,6,5,AZ,,0,,0
VxsrAey37nTy2FaQlQ6-4A,Surprise,MD24 House Call,4,2,AZ,,0,,0
mWorEdLQXfszRcidl4o4_A,Las Vegas,Blue Truck Window Cleaning,3,5,NV,,0,,0
8v0GRhLdwztxgG7OthsR6A,Las Vegas,Tilly's,3,3,NV,2,4,,0
XYMqQN2TDr9pUEsI8j571Q,Surprise,Got Que?,56,4,AZ,2,22,Barbeque,1
gVtR_sjSWj--Eddw7KBijw,Scottsdale,Jeniza Nails 2,3,4.5,AZ,2,10,,0
5fz3PiKjeItaFM6_EKWgpA,Las Vegas,Dude Where's my Hotdog,11,4.5,NV,2,4,Food,0
x3hxQcLwZPZNWbqSyhvahg,Glendale,Matriarch Salon,3,5,AZ,,0,,0
w0-_MwAGWxt9_OmzDi0IBw,Phoenix,Carlos Obriens,34,3,AZ,2,55,Mexican,1
tXjiEU2MhMRMTra8WxH-Cg,Phoenix,Fetch a Vet,3,5,AZ,,0,,0
TU54QF8q8ywRMt5kVjWBsA,Phoenix,Fletcher's Tire & Auto,3,3.5,AZ,,0,,0
oe-mI6zVXccYsUU9j6RGRw,Las Vegas,Southern Table,4,4,NV,1,0,,1
UJ78tFh0W_h1khrNhdCOeQ,Phoenix,All About Books and Comics,3,5,AZ,1,10,,0
eyCtfmzFLH5akBORNBsyAQ,Las Vegas,Mobile  Massage By Alicia McNair,11,5,NV,2,0,,0
lADg64rR0IjD_UUgZ3ZFKg,Las Vegas,Volare Apartment Homes,4,4,NV,,4,,0
woYREHasWAr4xsc6RvZSHg,Gilbert,Fat Cats,63,4,AZ,2,149,,0
FduMWWwznbfTJRWjUV1Cog,Las Vegas,Starbucks,3,5,NV,2,5,Food,0
I0utGTXbDo_tdIQSiWmBIQ,Gilbert,Freeride Bike Co.,7,5,AZ,2,28,,0
WZFSEROLVGVR1vpVS7iimQ,Henderson,PC Repair & Service,7,4.5,NV,,0,,0
Isur0E2d-y9aCausrXx_3w,Phoenix,Halcon Computer Repair,7,4.5,AZ,,0,,0
qJ_iU25iRDbBDnQ8Ythdwg,Scottsdale,Daryn's Pet Resource,3,5,AZ,,0,,0
nu8pv0lUeUxSZc4YuSZ2TQ,Tempe,Sport Auto Detail,4,5,AZ,,5,,0
tJYbeXYb2gXqleZYZNNFsQ,Gilbert,Snooze an Am Eatery,183,3.5,AZ,2,295,Breakfast & Brunch,1
JYJlazjIBR3L_0-eyw1nRw,Pittsburgh,EagleRider Pittsburgh,4,5,PA,,0,,0
voQFO__4qinfrxWsvlsL5A,Las Vegas,Bouchon Bakery at the Venetian Clock Tower,11,4,NV,2,5,Food,0
yXKcazwkpoSQtLXjMQtEXA,Las Vegas,Steve Lee- Supreme Lending,3,5,NV,,4,,0
DOx9ahD39IA8blUwF1fEhQ,Phoenix,Base Pizzeria,92,5,AZ,2,84,Pizza,1
Ik3Twq8hEkYtLUssi0fqHA,Las Vegas,South Buffalo Springs Animal Hospital,31,4.5,NV,,17,,0
MEIhXq0AAc0FIwjcVtnG0g,Las Vegas,Art of Flavors,23,3,NV,1,32,Food,0
BpP8zNE1LFOtK9nwfuLsPw,Tempe,Shades of Color Hair Designs,3,3.5,AZ,,0,,0
rcBefkCPg80-kCV9XhNriQ,Las Vegas,IncParadise,3,5,NV,,0,,0
uXRWIVXDAAcZ9mj79mGhoQ,Las Vegas,Bowties Bridal Outlet,5,5,NV,3,0,,0
tk1fq4YXAvTHU3TCG-khKA,Las Vegas,Sin City Yoga,17,5,NV,,28,,0
#NAME?,North Las Vegas,Kidz Kidz Kidz,3,3.5,NV,,0,,
AhD8OHoVQb3AuwAZOLMbNA,Las Vegas,Goodwill Southern Nevada,8,4,NV,2,32,,0
YoC0w2xKqVsPAcvCrwsqfw,Las Vegas,Dog Supplies Outlet,24,5,NV,,36,,0
zerQWEThHmL65hAugiUuPA,Henderson,Innovative Plumbing Pros,5,5,NV,,0,,0
4cE-5ZNPZ72jVRPeRolj5Q,Scottsdale,Smile Clinique,4,5,AZ,,0,,0
aVBb4_oBp_olM_lSynPH2Q,Henderson,LV Sofa Factory,4,4,NV,2,0,,0
jNRBF7mglE9J8XW52j-U9A,Phoenix,Studio No 7,13,5,AZ,2,0,,0
bH-p3SPFTBLx5jhG0Bj1JQ,Phoenix,Spartan Pita & Gyro,39,4.5,AZ,1,37,Greek,1
Ea2RFXlDXlwa2U-csN5MAQ,Las Vegas,Rose Foot Spa,3,4.5,NV,1,0,,0
SCvYCep8L2GhsqfOb5AbtA,Phoenix,Fletcher's Tire & Auto Service,4,4,AZ,,0,,0
n2VYrFjSYOU_L0-kZYhdZw,Las Vegas,Little Ceasars,5,1,NV,1,5,Pizza,1
hrmyeQFtPlo2j-pzbVwHOg,Las Vegas,Great Clips,6,3.5,NV,2,0,,0
SM5D6NdvyEd9DxCh06Jirg,Peoria,AZ Recessed Lighting,4,5,AZ,,0,,0
MPIZ5Zxxo0QNV6NaCMB_mQ,Paradise Valley,Cactus Day Camp,3,3.5,AZ,,0,,0
LXgNm_JV3KDw7tluJPSKvQ,Charlotte,Fred's Heating & Cooling,3,2.5,NC,,0,,0
cRtVLlUYRgN0rzQAfw24NA,Las Vegas,Top Master Locksmith,7,5,NV,,0,,0
qHDamhuGSt5u70Hi52EvgQ,Mesa,Hair & Nails by Melissa,3,2.5,AZ,2,0,,0
LhrNND_9RW8AhdXX8j1Bow,Mesa,EA Restoration,3,5,AZ,,0,,0
MJjBDosx1nxbPHUiWVkDBQ,Charlotte,Major Barbershop,16,5,NC,2,43,,0
WQIiDLljAjur430YYoOldw,Glendale,Skin Therapy By Ciara,5,5,AZ,,0,,0
PjeY99gR7kyDNuyHBjIUiA,Phoenix,The Bosque,6,4.5,AZ,2,5,,0
35hHj3YyzQwWrtKu3rUmQw,Las Vegas,Cakes By Elen,4,3.5,NV,2,0,Food,0
Y4bkgCW9ivZ1OesOQPPwRQ,Pittsburgh,VC Chaney's Barbershop,3,3.5,PA,1,0,,0
fffB1UEZ1zkdbcTBNamDUQ,Las Vegas,Krystle Randall KoLoR,8,5,NV,,0,,0
bFNBOH3_y67Jf1MXlEP99w,Las Vegas,Wicked Waxing,6,5,NV,2,0,,0
VqU4Pl4URJjjgFS1UhseMg,Las Vegas,Brew Tea Bar,306,5,NV,1,2581,Food,0
VABv3VFrij9jsSkyQ49uaQ,Phoenix,RJ Locksmith,6,5,AZ,,0,,0
WP6ByGTuhlnRitN-bGbvGQ,Las Vegas,Totally Tiffany Nails,14,5,NV,2,16,,0
X2Wvrj5R1JnatEz5RfebDw,Las Vegas,Sin City Do It Yourself Auto Repair,4,5,NV,,0,,0
ffpPfyL81mvN-x4leJRbXA,Las Vegas,Fantastic Embroidery- Boulevard Mall,3,5,NV,1,0,,0
ds_dHH3kl3KKEs5uNDqJjw,Henderson,La Villita Casino,3,2.5,NV,,0,,0
W52cSKuPr4LX2AjPSjT0BQ,Las Vegas,Le Paris Coffee and Pastry,4,4,NV,1,14,Food,0
7XTt5xniJMuP2onGhI65PA,Urbana,Strawberry Fields,10,3,IL,2,4,Food,0
9BF7ALjrDl7_wnsts__kzQ,Las Vegas,LV Nail Lounge,6,4.5,NV,2,5,,0
SaiyieJ6pw3sxir43GoEMg,Las Vegas,Enviro Guard,3,5,NV,,0,,0
99-fI-vtZaj1-LK-7vhU2g,Las Vegas,Gun Play Vegas,5,5,NV,2,0,,0
o13Md5-GJZ-XRvvHbnnySQ,Phoenix,Tres Leches Cafe',7,5,AZ,1,14,Food,0
EeLiNCQL8JGxHjBi8N3lRw,Sun Prairie,Erbert and Gerbert's,11,3,WI,1,4,Sandwiches,1
F75Q3P3thxDrtBw7O2R9SA,Phoenix,Adam Nails & Spa,3,3.5,AZ,4,0,,0
ZwZWmoDqJmEBbrEYPTrFmg,Las Vegas,The Buffet Westgate Las Vegas,10,2.5,NV,2,16,,1
FBk-2TRhiB41YIXtLr5v_w,Peoria,Don's NY Pizza,25,4.5,AZ,1,7,Pizza,1
bEpCq5dFv2xfGLEAnErV1w,Pittsburgh,Classic Hair And Makeup,11,5,PA,2,0,,0
2nCZ-Jm8tvyC4LKXwAKLLA,Mesa,Dustin Hayes - West USA Realty,3,5,AZ,,0,,0
lc28sCX-tgiubp1p0v8oBQ,Las Vegas,Extreme Circus Bootcamp,5,5,NV,,0,,0
KEMGxKTinWTX6tvfSy_mXQ,Tempe,Pet Planet College Park,17,5,AZ,,3,,0
vjDuthREkfsWCeldbp8V4w,Charlotte,Mcalister's Deli,5,3,NC,1,11,American (Traditional),1
Pq6zCKJuZjY4QlZz-nZv5g,Las Vegas,Best Auto Buy,5,3,NV,,0,,0
t9z3xfz0k-i6iPZMOJ_J1g,Las Vegas,Lee's Locksmith Las Vegas,4,5,NV,,0,,0
VVUWKiYOulyggUgXzXOeAQ,Phoenix,Ross Dress for Less,5,4,AZ,2,9,,0
6kZag6nJe4iG6K0ttyx6uA,Las Vegas,Vegas Discount Nutrition,34,5,NV,2,105,Food,0
1TpKNq7hha9fqcZrEhCJyA,Las Vegas,Drum Lessons By Micah,6,5,NV,1,0,,0
36RVdmZ0sDxI5T7F0aofXw,Mesa,Escape Adventure,8,5,AZ,,3,,0
fSRlw28w36HpeocQ3duwag,Las Vegas,3sixty Auto Tech,3,5,NV,,0,,0
jV2X75F0jmBCGtgAlIFnAQ,Pittsburgh,Holiday Inn Express & Suites Pittsburgh North Shore,3,5,PA,2,0,,0
ZGD6PutZvBueDI_-NnWb8Q,Gilbert,The Ohm Factory,13,5,AZ,2,26,,0
IrUKyhLhNuDoGPs7VNZlAg,Avondale,Larry H Miller Dodge Ram Avondale,7,1.5,AZ,,0,,0
5nTz0aPcqFjbePjDyjMW8w,Las Vegas,Mommy 2B Experience,4,5,NV,,4,,0
DLLB_9LdAJaclWCmwsGIFg,Phoenix,The Prescott on Thomas,3,2.5,AZ,,0,,0
mIyxcvpE0A9QZZehUvbkSw,Gilbert,Jamba Juice,4,4.5,AZ,2,11,Food,0
P3qOCXCuLK-McAVlBD3zAw,Madison,Freiburg Gastropub,46,3.5,WI,2,37,,1
ratLq1cBOmOz4s4-4WxSHA,Las Vegas,Bella Lash Studio,21,5,NV,2,13,,0
UPhrER9m9WffoAkLlKD5yg,Tempe,Spotless Sisters,3,5,AZ,,0,,0
UJOHDfRndB7g337ipW2RIg,Avondale,Larry H. Miller Chrysler Jeep Avondale Service,8,3,AZ,,0,,0
YpsSMeTKe5-0Q2UqQ5iEIw,Tempe,Male Ego Barbershop,6,5,AZ,2,0,,0
eA0UC3HFqhHzXS9ev7MSYQ,Chandler,Crust Chandler-Simply Italian,62,3.5,AZ,2,74,Italian,1
6vPfJXQCNklgavEv8Kx9PQ,Las Vegas,Exotic Florist,3,5,NV,,0,,0
KuXGis6uUuhpSKmD1s5Zvw,Las Vegas,ChiAm Restaurant,34,3,NV,2,13,Chinese,1
np6XzkxMuRe1YqruUdaM6Q,Las Vegas,USA Auto Service,17,4,NV,,15,,0
3bL0tDWCKCKF7pk2uEf2uw,Las Vegas,Elite Motor Rentals,4,5,NV,,0,,0
4t1rSvmKlYN7XatwkFcj3w,Las Vegas,Chipotle,13,3,NV,1,42,Mexican,1
#NAME?,Scottsdale,COR,3,5,AZ,,0,,
QbxBIkLKfzbUci5CefdZuQ,Charlotte,"Paul Carruth, DDS",3,5,NC,,0,,0
poISQbUT8shsg3b-0bBxQg,Scottsdale,Express Flooring Old Town,7,5,AZ,2,0,,0
9TSptfwTMkSrsy_Pm4624w,Las Vegas,CEG Dealer School,8,5,NV,,0,,0
KOehkSrERwMMGZOYjJN3Bg,Las Vegas,Hannah Nail Spa,12,5,NV,2,4,,0
_HOZX7r9XzdKtGCIUY1m8g,Tempe,My Momentum Chiropractic,4,5,AZ,,0,,0
LQDdn0dCsgKQrW0Dz3u-1g,North Las Vegas,Hobby Lobby,10,3,NV,2,42,,0
BfFX98AGbLBzjIx_016LZg,Avondale,One Stop Nutrition,3,5,AZ,2,9,Food,0
5rqsZan1_bSBELyPIsvzFg,Cave Creek,Pet Club Cave Creek,3,2.5,AZ,,0,,0
E9135pr_ZE3e_4ki9rZSow,Glendale,Dignity Health AZ General Hospital Emergency Room - Glendale,15,3.5,AZ,,3,,0
MeBjJHd_cbrRZ0zyc3OKaA,Charlotte,Riverbleu Steak & Fish,42,3,NC,3,25,Seafood,1
35zXDt5WzW9P6YsGQNB7ZQ,Las Vegas,Lee's Discount Liquor,6,4,NV,2,17,Food,0
qTWyUW7XJ5Ho2mJJ-la7CQ,Henderson,Renton702 Properties - Keller Williams,18,5,NV,,0,,0
kpH1UxmN_SyPXXgrX-I5Sg,Las Vegas,The Clean-Up,16,5,NV,1,26,,0
6Fcrb0WKN1J65Y7iDaFq0g,Las Vegas,Faithfully Therapeutic Massage,4,5,NV,1,3,,0
W-IFXjXIzFD9cJShGvqtUg,Pittsburgh,Audi Pittsburgh,4,5,PA,,0,,0
YHmg2gyo4XhnXdQhF4oxMA,Phoenix,Glowgolf,5,2,AZ,,0,,0
Ii5LYUgSm2LOR4zjTTE9xw,Las Vegas,F45 Training Summerlin,17,5,NV,,49,,0
TA6eKuGI9fZ83tBMG685cw,Las Vegas,Tesloop,5,5,NV,,0,,0
v9pyD8gwTOmXug_1xNHbzw,Pittsburgh,Healthy Ride Pgh,5,1.5,PA,,0,,0
NjmBJ6Ptav41MgdhKirF_Q,Las Vegas,Ru Yi Noodle House,13,2,NV,,11,Chinese,1
tMfTHrKufejk6bkYDty_XA,Pittsburgh,The Pittsburgh PO Boy,7,4.5,PA,2,3,,1
8PIrSa0WsLKlUWdVIptszg,Henderson,Khina Eyebrow Threading & Henna Art,76,5,NV,1,44,,0
8p3_KmcyZzF69o5eM1XLSg,Las Vegas,Smashburger,11,3,NV,2,36,Burgers,1
if2GKA_ay6ZjcvU6h5ll_g,Scottsdale,Mucha Lucha Taco Shop,43,4.5,AZ,1,72,Mexican,1
4nOg7EglQnEMCvDkGU8y6g,Las Vegas,Spondooly Seats,17,2.5,NV,2,0,Nightlife,0
s6qUhLfkbrFmpDxEGiz3bg,Las Vegas,SubZero Recovery,12,5,NV,2,8,,0
2qx_Rj2YgY-KEwEJRC79Cw,Charlotte,Red Clay Ciderworks,37,4.5,NC,1,48,Food,0
6thvZa-Al1s6k94f6GOlQw,Glendale,Gala Nails & Spa,10,4.5,AZ,2,10,,0
RdKSXXSNhRI_5gToO6I57w,Scottsdale,Dick's Sporting Goods,3,3.5,AZ,2,21,,0
08UPumc2Tr3trW8J5SCrow,Madison,El Rancho Mexican Grill,13,4.5,WI,1,10,Mexican,1
OisX0fThOIDFJdcktbdD-Q,Las Vegas,5.11 Tactical,6,4.5,NV,2,7,,0
nyaLyoj-2ofv2CTmgLUqTg,Las Vegas,Heather Gosovich,7,5,NV,,0,,0
zK8Xf2xlB-E0HzBZuNZ6PQ,Charlotte,Alloy Tattoo & Salon,4,5,NC,2,0,,0
whw-AWvwza8dxAmIak_Y3Q,Las Vegas,Light Forge Studios,4,5,NV,,0,,0
OegN1336a12gTRcn6yBKyQ,Charlotte,Cafeccino,4,4,NC,1,0,,1
4lAz7FtqhvuwJH7XJELgJQ,Queen Creek,Fidelbertos,4,4,AZ,,0,Mexican,1
uNi0hsHKk7ReoyBdr2L8UQ,Tempe,Critical Threat Comics,3,4,AZ,2,19,,0
GL5vELqLjexo7DL0MVZbDw,Las Vegas,4 Wheel Parts,7,2.5,NV,,10,,0
3Z-KT_Af-Jca_ysPrdyOjA,Tempe,AZ City Movers,4,1,AZ,,0,,0
WmMWv2OOSXV3pnIRkUZLaA,Las Vegas,Bloom Salon & Spa,11,4.5,NV,2,26,,0
BsBTK3Fi0RyghzKzR7EECQ,Phoenix,Tom Yum Thai Restaurant,16,4,AZ,2,16,Thai,1
#NAME?,Madison,KungFu Tea,15,4.5,WI,1,59,Food,
gQuYCsmGrj8rK4r2gDEGPA,Carnegie,The Flying Squirrel,8,5,PA,2,9,,0
